0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,0
3.0,3.0,3.0,1.0,15.0,0.0,13.0,1.0,1.0,13.0,8.0,0.0,10.0,11.0,10.0,10.0,192.0,19.0,145.0,31.0,132.0,28.0,127.0,29.0,114.0,11.0,11.0,13.0,8.0,1.0,4.0,0.19,38.0,38.0,46.0,22.0,0.0,0.0,11.0,32.73,0
3.0,3.0,4.0,2.0,21.0,1.0,12.0,7.0,1.0,9.0,3.0,2.0,36.0,29.0,36.0,36.0,826.0,75.0,453.0,101.0,413.0,298.0,415.0,94.0,377.0,15.0,15.0,16.0,12.0,1.0,4.0,0.66,139.0,139.0,158.0,78.0,0.0,0.0,37.0,10.92,1
1.0,1.0,2.0,1.0,7.0,0.0,5.0,1.0,1.0,6.0,4.0,2.0,19.0,6.0,19.0,19.0,213.0,38.0,105.0,32.0,84.0,72.0,98.0,31.0,78.0,5.0,5.0,5.0,3.0,1.0,1.0,0.69,36.0,36.0,38.0,25.0,0.0,0.0,20.0,21.05,0
2.0,2.0,2.0,1.0,12.0,0.0,10.0,2.0,1.0,7.0,5.0,0.0,8.0,10.0,8.0,8.0,111.0,9.0,83.0,26.0,74.0,19.0,68.0,26.0,59.0,7.0,7.0,7.0,4.0,1.0,4.0,0.23,22.0,22.0,22.0,11.0,0.0,0.0,9.0,50.0,0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,6.0,11.0,34.0,5.0,29.0,11.0,22.0,0.0,29.0,11.0,22.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,10.0,10.0,10.0,9.0,0.0,0.0,7.0,66.67,0
1.0,1.0,1.0,1.0,9.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0,11.0,0.0,11.0,11.0,111.0,14.0,84.0,26.0,72.0,22.0,53.0,26.0,41.0,2.0,2.0,2.0,1.0,1.0,1.0,0.26,17.0,17.0,17.0,11.0,0.0,0.0,12.0,0.0,0
1.0,1.0,1.0,1.0,13.0,0.0,10.0,2.0,1.0,6.0,4.0,3.0,31.0,2.0,31.0,31.0,614.0,54.0,454.0,122.0,401.0,107.0,415.0,116.0,367.0,3.0,3.0,4.0,1.0,1.0,3.0,0.24,54.0,54.0,55.0,47.0,0.0,0.0,32.0,37.1,0
1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,9.0,0.0,9.0,18.0,81.0,9.0,71.0,36.0,54.0,5.0,64.0,29.0,54.0,2.0,2.0,2.0,1.0,2.0,1.0,0.07,11.0,11.0,11.0,9.0,0.0,0.0,10.0,11.11,0
1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,10.0,19.0,90.0,18.0,64.0,29.0,39.0,8.0,54.0,21.0,37.0,2.0,2.0,2.0,1.0,2.0,2.0,0.12,17.0,17.0,17.0,16.0,0.0,0.0,11.0,85.0,0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,21.0,3.0,18.0,7.0,14.0,0.0,13.0,7.0,9.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,8.0,33.33,0
1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,16.0,3.0,13.0,9.0,10.0,0.0,10.0,9.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,7.0,70.0,0
1.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,3.0,33.0,6.0,23.0,12.0,18.0,4.0,16.0,11.0,12.0,3.0,3.0,3.0,1.0,2.0,1.0,0.17,5.0,5.0,5.0,3.0,0.0,0.0,8.0,33.33,0
2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,48.0,6.0,40.0,23.0,32.0,2.0,40.0,23.0,32.0,4.0,4.0,4.0,1.0,1.0,1.0,0.05,15.0,15.0,15.0,7.0,0.0,0.0,8.0,14.29,0
1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,2.0,0.0,2.0,6.0,1.0,6.0,6.0,65.0,8.0,56.0,31.0,47.0,1.0,53.0,30.0,44.0,4.0,4.0,4.0,1.0,1.0,2.0,0.02,13.0,13.0,13.0,7.0,0.0,0.0,7.0,41.67,0
5.0,5.0,5.0,2.0,28.0,3.0,21.0,5.0,1.0,3.0,0.0,1.0,6.0,16.0,6.0,12.0,194.0,27.0,141.0,52.0,124.0,34.0,101.0,42.0,94.0,12.0,12.0,12.0,9.0,2.0,3.0,0.24,30.0,30.0,32.0,16.0,0.0,0.0,17.0,29.55,0
1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,10.0,10.0,134.0,34.0,100.0,53.0,65.0,0.0,91.0,53.0,56.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,37.0,37.0,37.0,34.0,0.0,0.0,11.0,0.0,0
3.0,3.0,3.0,1.0,24.0,1.0,15.0,7.0,1.0,7.0,2.0,0.0,8.0,3.0,8.0,12.0,222.0,25.0,125.0,44.0,105.0,72.0,94.0,32.0,85.0,11.0,11.0,12.0,5.0,2.0,3.0,0.58,25.0,25.0,28.0,14.0,0.0,0.0,9.0,33.33,0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,45.0,5.0,40.0,21.0,33.0,0.0,34.0,21.0,27.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,10.0,10.0,10.0,6.0,0.0,0.0,7.0,0.0,0
3.0,3.0,3.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,10.0,10.0,106.0,9.0,94.0,58.0,83.0,3.0,94.0,58.0,83.0,5.0,5.0,5.0,1.0,1.0,4.0,0.03,31.0,31.0,31.0,10.0,0.0,0.0,11.0,0.0,0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,6.0,6.0,46.0,6.0,37.0,19.0,30.0,5.0,37.0,19.0,30.0,2.0,2.0,2.0,1.0,1.0,1.0,0.14,8.0,8.0,8.0,6.0,0.0,0.0,7.0,100.0,0
1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,49.0,5.0,40.0,9.0,35.0,4.0,20.0,9.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,0.1,5.0,5.0,5.0,4.0,0.0,0.0,25.0,25.0,0
2.0,2.0,3.0,2.0,23.0,3.0,14.0,5.0,1.0,4.0,1.0,0.0,15.0,19.0,15.0,15.0,475.0,72.0,235.0,78.0,214.0,168.0,168.0,73.0,152.0,15.0,15.0,17.0,9.0,1.0,4.0,0.71,43.0,43.0,54.0,31.0,0.0,0.0,26.0,21.75,0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,73.0,12.0,57.0,25.0,44.0,4.0,47.0,25.0,34.0,1.0,1.0,1.0,1.0,1.0,0.0,0.07,12.0,12.0,12.0,12.0,0.0,0.0,13.0,0.0,0
1.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,11.0,4.0,11.0,36.0,127.0,28.0,44.0,19.0,28.0,55.0,35.0,15.0,23.0,2.0,2.0,3.0,1.0,2.0,1.0,1.25,14.0,14.0,15.0,11.0,0.0,0.0,12.0,28.57,0
1.0,1.0,1.0,1.0,10.0,0.0,9.0,1.0,1.0,2.0,2.0,0.0,7.0,0.0,7.0,7.0,83.0,7.0,66.0,52.0,58.0,10.0,66.0,52.0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15,7.0,7.0,7.0,7.0,0.0,0.0,8.0,0.0,0
1.0,1.0,1.0,1.0,14.0,1.0,12.0,1.0,1.0,2.0,0.0,8.0,21.0,1.0,21.0,21.0,335.0,47.0,266.0,140.0,244.0,22.0,260.0,139.0,238.0,3.0,3.0,3.0,1.0,1.0,2.0,0.08,27.0,27.0,27.0,21.0,0.0,0.0,22.0,0.0,0
1.0,1.0,1.0,1.0,19.0,2.0,15.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,121.0,20.0,91.0,33.0,84.0,10.0,87.0,33.0,80.0,3.0,3.0,3.0,1.0,1.0,2.0,0.11,11.0,11.0,11.0,6.0,0.0,0.0,7.0,0.0,0
2.0,2.0,2.0,1.0,22.0,2.0,18.0,2.0,0.0,26.0,13.0,0.0,66.0,4.0,66.0,66.0,1567.0,234.0,1178.0,477.0,1082.0,165.0,1120.0,474.0,1027.0,9.0,9.0,11.0,7.0,0.0,5.0,0.14,191.0,191.0,196.0,111.0,0.0,0.0,67.0,21.21,1
2.0,2.0,2.0,1.0,10.0,1.0,8.0,1.0,1.0,7.0,5.0,0.0,11.0,0.0,11.0,11.0,149.0,29.0,104.0,47.0,81.0,16.0,86.0,41.0,69.0,4.0,4.0,8.0,4.0,1.0,3.0,0.15,33.0,33.0,42.0,21.0,0.0,0.0,18.0,12.12,0
1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,8.0,33.0,8.0,23.0,13.0,14.0,2.0,23.0,13.0,14.0,3.0,3.0,3.0,1.0,1.0,2.0,0.09,10.0,10.0,10.0,8.0,0.0,0.0,9.0,0.0,0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,67.0,10.0,56.0,31.0,44.0,1.0,56.0,31.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02,11.0,11.0,11.0,11.0,0.0,0.0,12.0,0.0,0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,62.0,45.0,14.0,15.0,9.0,8.0,16.0,15.0,9.0,8.0,1.0,1.0,1.0,1.0,3.0,0.0,1.07,6.0,6.0,6.0,6.0,0.0,0.0,7.0,0.0,0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,62.0,35.0,12.0,13.0,7.0,6.0,10.0,13.0,7.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,0.77,6.0,6.0,6.0,6.0,0.0,0.0,7.0,0.0,0
1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,64.0,54.0,15.0,26.0,16.0,17.0,13.0,26.0,16.0,17.0,1.0,1.0,1.0,1.0,3.0,0.0,0.5,8.0,8.0,8.0,8.0,0.0,0.0,9.0,12.5,0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,6.0,62.0,45.0,12.0,18.0,10.0,10.0,15.0,18.0,10.0,10.0,1.0,1.0,1.0,1.0,3.0,0.0,0.83,7.0,7.0,7.0,7.0,0.0,0.0,7.0,0.0,0
1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,7.0,50.0,60.0,16.0,28.0,21.0,20.0,16.0,28.0,21.0,20.0,1.0,1.0,1.0,1.0,3.0,0.0,0.57,7.0,7.0,7.0,7.0,0.0,0.0,8.0,14.29,0
1.0,1.0,1.0,1.0,7.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,8.0,7.0,8.0,10.0,67.0,14.0,34.0,22.0,25.0,19.0,30.0,22.0,21.0,2.0,2.0,2.0,1.0,2.0,0.0,0.56,10.0,10.0,10.0,8.0,0.0,0.0,9.0,50.0,0
1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,8.0,8.0,58.0,9.0,44.0,29.0,35.0,5.0,44.0,29.0,35.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11,8.0,8.0,8.0,8.0,0.0,0.0,9.0,0.0,0
1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,15.0,4.0,15.0,15.0,123.0,16.0,95.0,39.0,79.0,13.0,95.0,37.0,79.0,1.0,1.0,1.0,1.0,1.0,2.0,0.14,15.0,15.0,15.0,15.0,0.0,0.0,16.0,28.33,0
1.0,1.0,1.0,1.0,20.0,1.0,17.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,7.0,7.0,154.0,16.0,125.0,36.0,116.0,13.0,72.0,35.0,64.0,3.0,3.0,4.0,1.0,1.0,2.0,0.1,12.0,12.0,13.0,7.0,0.0,0.0,8.0,57.14,0
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,9.0,9.0,30.0,8.0,22.0,12.0,12.0,0.0,22.0,12.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,9.0,0.0,0.0,10.0,0.0,0
1.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,8.0,6.0,8.0,38.0,67.0,7.0,49.0,22.0,39.0,13.0,44.0,22.0,34.0,3.0,3.0,5.0,1.0,3.0,2.0,0.27,12.0,12.0,15.0,8.0,0.0,0.0,9.0,19.44,0
2.0,2.0,2.0,1.0,21.0,0.0,21.0,0.0,1.0,4.0,3.0,0.0,5.0,0.0,5.0,5.0,118.0,6.0,112.0,41.0,101.0,0.0,77.0,36.0,71.0,3.0,3.0,4.0,1.0,1.0,2.0,0.0,10.0,10.0,11.0,5.0,0.0,0.0,7.0,60.0,0
1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,45.0,6.0,38.0,21.0,25.0,1.0,32.0,15.0,25.0,1.0,1.0,1.0,1.0,1.0,0.0,0.03,6.0,6.0,6.0,6.0,0.0,0.0,7.0,0.0,0
1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,7.0,7.0,51.0,9.0,42.0,18.0,34.0,0.0,36.0,18.0,28.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,12.0,12.0,12.0,7.0,0.0,0.0,9.0,57.14,0
1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,4.0,10.0,17.0,69.0,12.0,46.0,22.0,35.0,12.0,44.0,22.0,33.0,2.0,2.0,2.0,1.0,2.0,1.0,0.26,16.0,16.0,16.0,10.0,0.0,0.0,11.0,45.0,0
4.0,4.0,4.0,1.0,15.0,0.0,13.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,5.0,22.0,87.0,5.0,69.0,26.0,62.0,13.0,62.0,25.0,56.0,12.0,12.0,13.0,3.0,3.0,3.0,0.19,21.0,21.0,22.0,7.0,0.0,0.0,7.0,40.0,0
5.0,5.0,6.0,2.0,27.0,2.0,19.0,5.0,1.0,3.0,0.0,0.0,5.0,3.0,5.0,5.0,151.0,19.0,100.0,34.0,94.0,32.0,89.0,33.0,83.0,12.0,12.0,14.0,4.0,1.0,5.0,0.32,28.0,28.0,31.0,10.0,0.0,0.0,8.0,32.0,0
2.0,2.0,2.0,1.0,18.0,3.0,13.0,1.0,1.0,2.0,0.0,0.0,6.0,8.0,6.0,6.0,119.0,28.0,80.0,24.0,73.0,11.0,70.0,24.0,63.0,3.0,3.0,4.0,3.0,1.0,1.0,0.14,13.0,13.0,14.0,8.0,0.0,0.0,7.0,52.38,0
1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,9.0,9.0,70.0,9.0,56.0,14.0,46.0,5.0,37.0,14.0,27.0,3.0,3.0,3.0,1.0,1.0,1.0,0.09,14.0,14.0,15.0,9.0,0.0,0.0,10.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0,8.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0
2.0,2.0,2.0,1.0,9.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,16.0,9.0,16.0,16.0,169.0,28.0,113.0,45.0,96.0,28.0,107.0,43.0,90.0,6.0,6.0,6.0,4.0,1.0,3.0,0.25,39.0,39.0,39.0,19.0,0.0,0.0,17.0,20.83,0
3.0,3.0,3.0,1.0,17.0,2.0,10.0,4.0,0.0,7.0,1.0,0.0,9.0,18.0,9.0,9.0,174.0,32.0,99.0,43.0,89.0,43.0,90.0,43.0,80.0,10.0,10.0,10.0,1.0,0.0,3.0,0.43,31.0,31.0,32.0,9.0,0.0,0.0,9.0,21.05,0
5.0,5.0,6.0,2.0,27.0,2.0,19.0,5.0,1.0,3.0,0.0,0.0,5.0,3.0,5.0,5.0,151.0,19.0,100.0,34.0,94.0,32.0,89.0,33.0,83.0,12.0,12.0,14.0,4.0,1.0,5.0,0.32,28.0,28.0,31.0,10.0,0.0,0.0,8.0,32.0,0
3.0,3.0,3.0,1.0,12.0,1.0,8.0,2.0,3.0,9.0,6.0,0.0,15.0,4.0,16.0,39.0,276.0,57.0,172.0,75.0,154.0,48.0,164.0,74.0,147.0,6.0,6.0,7.0,6.0,1.0,3.0,0.28,50.0,50.0,53.0,30.0,0.0,0.0,51.0,3.87,1
1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,8.0,15.0,25.0,8.0,17.0,10.0,8.0,0.0,17.0,10.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,9.0,100.0,0
1.0,1.0,1.0,1.0,8.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,10.0,5.0,10.0,10.0,102.0,27.0,67.0,28.0,56.0,8.0,58.0,28.0,47.0,3.0,3.0,4.0,3.0,1.0,1.0,0.12,16.0,16.0,17.0,12.0,0.0,0.0,11.0,34.0,0
3.0,3.0,3.0,1.0,18.0,3.0,9.0,5.0,0.0,4.0,3.0,0.0,14.0,7.0,14.0,14.0,270.0,57.0,135.0,50.0,119.0,78.0,129.0,48.0,114.0,18.0,18.0,20.0,3.0,0.0,3.0,0.58,46.0,46.0,49.0,16.0,0.0,0.0,14.0,21.43,0
1.0,1.0,1.0,1.0,10.0,1.0,8.0,0.0,1.0,3.0,2.0,0.0,9.0,0.0,9.0,9.0,102.0,22.0,80.0,26.0,70.0,0.0,58.0,26.0,48.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,10.0,0.0,0
1.0,1.0,1.0,1.0,8.0,0.0,6.0,1.0,1.0,10.0,8.0,2.0,20.0,1.0,20.0,20.0,209.0,24.0,143.0,52.0,112.0,42.0,103.0,45.0,78.0,7.0,7.0,9.0,6.0,1.0,2.0,0.29,33.0,33.0,39.0,25.0,0.0,0.0,24.0,11.36,0
3.0,3.0,3.0,1.0,10.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,4.0,11.0,4.0,4.0,49.0,3.0,46.0,17.0,41.0,0.0,34.0,17.0,29.0,12.0,12.0,12.0,1.0,1.0,2.0,0.0,15.0,15.0,15.0,4.0,0.0,0.0,7.0,50.0,0
3.0,3.0,3.0,1.0,14.0,1.0,8.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,50.0,111.0,14.0,57.0,21.0,49.0,41.0,47.0,21.0,39.0,8.0,8.0,8.0,1.0,3.0,6.0,0.72,21.0,21.0,21.0,7.0,0.0,0.0,8.0,57.14,0
2.0,2.0,2.0,1.0,25.0,4.0,8.0,13.0,1.0,2.0,1.0,0.0,16.0,1.0,16.0,44.0,466.0,89.0,152.0,68.0,126.0,225.0,109.0,59.0,92.0,5.0,5.0,5.0,1.0,2.0,1.0,1.48,32.0,32.0,32.0,16.0,0.0,0.0,30.0,5.21,0
1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,10.0,2.0,1.0,23.0,0.0,23.0,23.0,147.0,28.0,79.0,31.0,55.0,40.0,75.0,30.0,51.0,4.0,4.0,6.0,4.0,1.0,2.0,0.51,33.0,33.0,36.0,28.0,0.0,0.0,24.0,4.35,0
3.0,3.0,3.0,1.0,9.0,0.0,9.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,37.0,36.0,3.0,33.0,8.0,29.0,0.0,23.0,8.0,19.0,7.0,7.0,7.0,3.0,2.0,2.0,0.0,11.0,11.0,11.0,5.0,0.0,0.0,9.0,58.33,0
2.0,2.0,2.0,1.0,17.0,1.0,9.0,6.0,1.0,4.0,2.0,0.0,13.0,20.0,13.0,13.0,249.0,35.0,130.0,45.0,110.0,85.0,91.0,39.0,77.0,16.0,16.0,16.0,5.0,1.0,1.0,0.65,38.0,38.0,38.0,17.0,0.0,0.0,23.0,19.08,0
3.0,3.0,3.0,1.0,43.0,5.0,9.0,27.0,1.0,2.0,1.0,0.0,20.0,1.0,20.0,48.0,904.0,136.0,207.0,70.0,176.0,561.0,174.0,60.0,153.0,8.0,8.0,8.0,1.0,2.0,1.0,2.71,66.0,66.0,66.0,20.0,0.0,0.0,33.0,4.17,0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,20.0,2.0,18.0,6.0,15.0,0.0,10.0,6.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,10.0,50.0,0
3.0,3.0,3.0,1.0,32.0,4.0,10.0,18.0,1.0,6.0,2.0,0.0,26.0,17.0,26.0,87.0,913.0,134.0,274.0,91.0,224.0,506.0,183.0,67.0,156.0,18.0,18.0,20.0,9.0,2.0,4.0,1.85,79.0,79.0,84.0,37.0,0.0,0.0,27.0,11.32,0
3.0,3.0,3.0,2.0,14.0,0.0,13.0,1.0,1.0,3.0,0.0,0.0,5.0,3.0,6.0,34.0,116.0,13.0,87.0,30.0,79.0,17.0,79.0,29.0,72.0,8.0,8.0,10.0,8.0,2.0,3.0,0.2,18.0,18.0,20.0,13.0,0.0,0.0,14.0,33.33,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,0.0,20.0,9.0,19.0,0.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0
4.0,4.0,4.0,1.0,26.0,2.0,15.0,9.0,1.0,10.0,8.0,0.0,11.0,30.0,11.0,11.0,369.0,38.0,170.0,56.0,146.0,161.0,105.0,44.0,93.0,26.0,26.0,26.0,9.0,1.0,3.0,0.95,50.0,50.0,50.0,21.0,0.0,0.0,12.0,21.99,0
3.0,3.0,3.0,1.0,17.0,1.0,10.0,5.0,1.0,4.0,2.0,0.0,11.0,13.0,11.0,11.0,203.0,25.0,119.0,42.0,103.0,59.0,91.0,38.0,79.0,11.0,11.0,11.0,4.0,1.0,2.0,0.5,33.0,33.0,34.0,14.0,0.0,0.0,12.0,30.07,0
3.0,3.0,4.0,1.0,11.0,0.0,10.0,0.0,1.0,13.0,3.0,0.0,26.0,15.0,26.0,26.0,338.0,39.0,285.0,98.0,253.0,14.0,265.0,93.0,237.0,23.0,23.0,24.0,6.0,1.0,6.0,0.05,99.0,99.0,104.0,43.0,0.0,0.0,27.0,12.05,0
1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,3.0,12.0,8.0,12.0,12.0,77.0,12.0,51.0,21.0,38.0,14.0,44.0,21.0,31.0,6.0,6.0,6.0,3.0,1.0,1.0,0.27,21.0,21.0,21.0,14.0,0.0,0.0,13.0,19.79,0
1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,7.0,36.0,7.0,23.0,13.0,12.0,6.0,13.0,8.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.26,5.0,5.0,5.0,5.0,0.0,0.0,8.0,90.0,0
1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,8.0,8.0,0.0,6.0,2.0,6.0,7.0,60.0,6.0,45.0,16.0,38.0,9.0,32.0,14.0,25.0,1.0,1.0,1.0,1.0,2.0,0.0,0.2,6.0,6.0,6.0,6.0,0.0,0.0,7.0,58.33,0
1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,1.0,4.0,2.0,0.0,8.0,11.0,8.0,8.0,83.0,14.0,67.0,35.0,58.0,2.0,55.0,35.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03,8.0,8.0,8.0,8.0,0.0,0.0,9.0,31.82,0
1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,5.0,2.0,0.0,10.0,2.0,12.0,12.0,132.0,11.0,121.0,25.0,106.0,0.0,71.0,23.0,58.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,13.0,13.0,13.0,12.0,0.0,0.0,14.0,79.17,0
1.0,1.0,1.0,1.0,28.0,3.0,21.0,3.0,1.0,6.0,4.0,0.0,8.0,0.0,8.0,8.0,268.0,42.0,191.0,65.0,181.0,35.0,176.0,65.0,166.0,6.0,6.0,6.0,1.0,1.0,2.0,0.18,17.0,17.0,17.0,9.0,0.0,0.0,10.0,0.0,0
